[0.5 0.5 0.5 0. ],[0.5 0.5 1.  7. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.599 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.531 0.595 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.42  0.558 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.42  0.442 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.531 0.405 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.707 0.5   1.    7.   ],[ 1.     0.5    0.293 10.   ]
[0.5 0.5 0.5 0. ],[0.679 0.604 1.    7.   ],[ 1.     0.789  0.106 10.   ]
[0.5 0.5 0.5 0. ],[0.604 0.679 1.    8.   ],[ 0.789  1.     0.106 12.   ]
[0.5 0.5 0.5 0. ],[0.5   0.707 1.    8.   ],[ 0.5    1.     0.293 12.   ]
[0.5 0.5 0.5 0. ],[0.396 0.679 1.    8.   ],[ 0.211  1.     0.106 12.   ]
[0.5 0.5 0.5 0. ],[0.321 0.604 1.    8.   ],[0.    0.789 0.106 3.   ]
[0.5 0.5 0.5 0. ],[0.293 0.5   1.    8.   ],[0.    0.5   0.293 3.   ]
[0.5 0.5 0.5 0. ],[0.321 0.396 1.    8.   ],[0.    0.211 0.106 3.   ]
[0.5 0.5 0.5 0. ],[0.396 0.321 1.    7.   ],[0.211 0.    0.106 1.   ]
[0.5 0.5 0.5 0. ],[0.5   0.293 1.    7.   ],[0.5   0.    0.293 1.   ]
[0.5 0.5 0.5 0. ],[0.604 0.321 1.    7.   ],[0.789 0.    0.106 1.   ]
[0.5 0.5 0.5 0. ],[0.679 0.396 1.    7.   ],[ 1.     0.211  0.106 10.   ]
[0.5 0.5 0.5 0. ],[0.834 0.5   1.    7.   ],[1.    0.5   0.752 9.   ]
[0.5 0.5 0.5 0. ],[0.812 0.621 1.    7.   ],[1.    0.694 0.698 9.   ]
[0.5 0.5 0.5 0. ],[0.747 0.725 1.    7.   ],[1.    0.956 0.487 9.   ]
[0.5 0.5 0.5 0. ],[0.649 0.799 1.    8.   ],[ 0.749  1.     0.664 11.   ]
[0.5 0.5 0.5 0. ],[0.531 0.833 1.    8.   ],[ 0.546  1.     0.748 11.   ]
[0.5 0.5 0.5 0. ],[0.409 0.821 1.    8.   ],[ 0.358  1.     0.722 11.   ]
[0.5 0.5 0.5 0. ],[0.299 0.767 1.    8.   ],[ 0.122  1.     0.562 12.   ]
[0.5 0.5 0.5 0. ],[0.216 0.676 1.    8.   ],[0.   0.81 0.62 4.  ]
[0.5 0.5 0.5 0. ],[0.172 0.561 1.    8.   ],[0.    0.593 0.739 4.   ]
[0.5 0.5 0.5 0. ],[0.172 0.439 1.    8.   ],[0.    0.407 0.739 4.   ]
[0.5 0.5 0.5 0. ],[0.216 0.324 1.    8.   ],[0.   0.19 0.62 3.  ]
[0.5 0.5 0.5 0. ],[0.299 0.233 1.    7.   ],[1.224e-01 2.776e-17 5.623e-01 1.000e+00]
[0.5 0.5 0.5 0. ],[0.409 0.179 1.    7.   ],[0.358 0.    0.722 2.   ]
[0.5 0.5 0.5 0. ],[0.531 0.167 1.    7.   ],[0.546 0.    0.748 2.   ]
