[0.5 0.5 0.5 0. ],[0.5 0.5 1.  7. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.579 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.524 0.575 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.436 0.547 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.436 0.453 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.524 0.425 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.662 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.641 0.581 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.581 0.641 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.5   0.662 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.419 0.641 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.359 0.581 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.338 0.5   1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.359 0.419 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.419 0.359 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.5   0.338 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.581 0.359 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.641 0.419 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.755 0.5   1.    7.   ],[1.    0.5   0.519 9.   ]
[0.5 0.5 0.5 0. ],[0.739 0.587 1.    7.   ],[1.    0.682 0.456 9.   ]
[0.5 0.5 0.5 0. ],[0.695 0.664 1.    7.   ],[1.    0.92  0.219 9.   ]
[0.5 0.5 0.5 0. ],[0.627 0.721 1.    8.   ],[ 0.789  1.     0.367 11.   ]
[0.5 0.5 0.5 0. ],[0.544 0.751 1.    8.   ],[ 0.588  1.     0.504 11.   ]
[0.5 0.5 0.5 0. ],[0.456 0.751 1.    8.   ],[ 0.412  1.     0.504 12.   ]
[0.5 0.5 0.5 0. ],[0.373 0.721 1.    8.   ],[ 0.211  1.     0.367 12.   ]
[0.5 0.5 0.5 0. ],[0.305 0.664 1.    8.   ],[0.    0.92  0.219 4.   ]
[0.5 0.5 0.5 0. ],[0.261 0.587 1.    8.   ],[0.    0.682 0.456 4.   ]
[0.5 0.5 0.5 0. ],[0.245 0.5   1.    8.   ],[-2.776e-17  5.000e-01  5.187e-01  4.000e+00]
[0.5 0.5 0.5 0. ],[0.261 0.413 1.    8.   ],[0.    0.318 0.456 3.   ]
[0.5 0.5 0.5 0. ],[0.305 0.336 1.    8.   ],[0.    0.08  0.219 3.   ]
[0.5 0.5 0.5 0. ],[0.373 0.279 1.    7.   ],[0.211 0.    0.367 1.   ]
[0.5 0.5 0.5 0. ],[0.456 0.249 1.    7.   ],[0.412 0.    0.504 1.   ]
[0.5 0.5 0.5 0. ],[0.544 0.249 1.    7.   ],[0.588 0.    0.504 2.   ]
