[0.5 0.5 0.5 0. ],[0.5 0.5 1.  7. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.531 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.469 0.5   1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.595 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.573 0.561 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.517 0.594 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.452 0.583 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.41  0.533 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.41  0.467 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.452 0.417 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.517 0.406 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.573 0.439 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.662 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.648 0.566 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.609 0.621 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.55  0.655 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.483 0.662 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.419 0.641 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.369 0.595 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.341 0.534 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.341 0.466 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.369 0.405 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.419 0.359 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.483 0.338 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.55  0.345 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.609 0.379 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.648 0.434 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.735 0.5   1.    7.   ],[ 1.     0.5    0.437 10.   ]
[0.5 0.5 0.5 0. ],[0.725 0.569 1.    7.   ],[1.    0.654 0.388 9.   ]
[0.5 0.5 0.5 0. ],[0.694 0.633 1.    7.   ],[1.    0.841 0.214 9.   ]
[0.5 0.5 0.5 0. ],[0.647 0.684 1.    8.   ],[ 0.899  1.     0.141 11.   ]
[0.5 0.5 0.5 0. ],[0.586 0.719 1.    8.   ],[ 0.696  1.     0.359 11.   ]
[0.5 0.5 0.5 0. ],[0.518 0.735 1.    8.   ],[ 0.537  1.     0.434 12.   ]
[0.5 0.5 0.5 0. ],[0.448 0.729 1.    8.   ],[ 0.386  1.     0.41  12.   ]
[0.5 0.5 0.5 0. ],[0.382 0.704 1.    8.   ],[ 0.211  1.     0.273 12.   ]
[0.5 0.5 0.5 0. ],[0.328 0.66  1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.288 0.602 1.    8.   ],[0.    0.741 0.321 4.   ]
[0.5 0.5 0.5 0. ],[0.267 0.535 1.    8.   ],[0.    0.575 0.425 4.   ]
[0.5 0.5 0.5 0. ],[0.267 0.465 1.    8.   ],[0.    0.425 0.425 3.   ]
[0.5 0.5 0.5 0. ],[0.288 0.398 1.    8.   ],[0.    0.259 0.321 3.   ]
[0.5 0.5 0.5 0. ],[0.328 0.34  1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.382 0.296 1.    7.   ],[0.211 0.    0.273 1.   ]
[0.5 0.5 0.5 0. ],[0.448 0.271 1.    7.   ],[0.386 0.    0.41  1.   ]
[0.5 0.5 0.5 0. ],[0.518 0.265 1.    7.   ],[0.537 0.    0.434 1.   ]
[0.5 0.5 0.5 0. ],[0.586 0.281 1.    7.   ],[0.696 0.    0.359 2.   ]
[0.5 0.5 0.5 0. ],[0.647 0.316 1.    7.   ],[0.899 0.    0.141 2.   ]
[0.5 0.5 0.5 0. ],[0.694 0.367 1.    7.   ],[ 1.     0.159  0.214 10.   ]
[0.5 0.5 0.5 0. ],[0.725 0.431 1.    7.   ],[ 1.     0.346  0.388 10.   ]
[0.5 0.5 0.5 0. ],[0.817 0.5   1.    7.   ],[1.    0.5   0.712 9.   ]
[0.5 0.5 0.5 0. ],[0.808 0.576 1.    7.   ],[1.    0.623 0.689 9.   ]
[0.5 0.5 0.5 0. ],[0.781 0.647 1.    7.   ],[1.    0.762 0.61  9.   ]
[0.5 0.5 0.5 0. ],[0.738 0.71  1.    7.   ],[1.    0.943 0.447 9.   ]
[0.5 0.5 0.5 0. ],[0.68  0.761 1.    8.   ],[ 0.845  1.     0.543 11.   ]
[0.5 0.5 0.5 0. ],[0.613 0.797 1.    8.   ],[ 0.69   1.     0.657 11.   ]
[0.5 0.5 0.5 0. ],[0.538 0.815 1.    8.   ],[ 0.561  1.     0.706 11.   ]
[0.5 0.5 0.5 0. ],[0.462 0.815 1.    8.   ],[ 0.439  1.     0.706 11.   ]
[0.5 0.5 0.5 0. ],[0.387 0.797 1.    8.   ],[ 0.31   1.     0.657 12.   ]
[0.5 0.5 0.5 0. ],[0.32  0.761 1.    8.   ],[ 0.155  1.     0.543 12.   ]
[0.5 0.5 0.5 0. ],[0.262 0.71  1.    8.   ],[0.    0.943 0.447 4.   ]
[0.5 0.5 0.5 0. ],[0.219 0.647 1.    8.   ],[0.    0.762 0.61  4.   ]
[0.5 0.5 0.5 0. ],[0.192 0.576 1.    8.   ],[0.    0.623 0.689 4.   ]
[0.5 0.5 0.5 0. ],[0.183 0.5   1.    8.   ],[0.    0.5   0.712 4.   ]
[0.5 0.5 0.5 0. ],[0.192 0.424 1.    8.   ],[0.    0.377 0.689 4.   ]
[0.5 0.5 0.5 0. ],[0.219 0.353 1.    8.   ],[0.    0.238 0.61  3.   ]
[0.5 0.5 0.5 0. ],[0.262 0.29  1.    8.   ],[0.    0.057 0.447 3.   ]
[0.5 0.5 0.5 0. ],[0.32  0.239 1.    7.   ],[0.155 0.    0.543 1.   ]
[0.5 0.5 0.5 0. ],[0.387 0.203 1.    7.   ],[0.31  0.    0.657 1.   ]
[0.5 0.5 0.5 0. ],[0.462 0.185 1.    7.   ],[0.439 0.    0.706 2.   ]
[0.5 0.5 0.5 0. ],[0.538 0.185 1.    7.   ],[0.561 0.    0.706 2.   ]
[0.5 0.5 0.5 0. ],[0.613 0.203 1.    7.   ],[0.69  0.    0.657 2.   ]
[0.5 0.5 0.5 0. ],[0.68  0.239 1.    7.   ],[8.451e-01 2.776e-17 5.427e-01 2.000e+00]
[0.5 0.5 0.5 0. ],[0.738 0.29  1.    7.   ],[ 1.     0.057  0.447 10.   ]
[0.5 0.5 0.5 0. ],[0.781 0.353 1.    7.   ],[ 1.     0.238  0.61  10.   ]
[0.5 0.5 0.5 0. ],[0.808 0.424 1.    7.   ],[1.    0.377 0.689 9.   ]
[0.5 0.5 0.5 0. ],[0.914 0.5   1.    7.   ],[1.    0.5   0.896 9.   ]
[0.5 0.5 0.5 0. ],[0.905 0.583 1.    7.   ],[1.    0.603 0.883 9.   ]
[0.5 0.5 0.5 0. ],[0.88  0.663 1.    7.   ],[1.    0.715 0.842 9.   ]
[0.5 0.5 0.5 0. ],[0.839 0.736 1.    7.   ],[1.    0.848 0.764 9.   ]
[0.5 0.5 0.5 0. ],[0.785 0.8   1.    8.   ],[ 0.975  1.     0.666 11.   ]
[0.5 0.5 0.5 0. ],[0.719 0.851 1.    8.   ],[ 0.812  1.     0.788 11.   ]
[0.5 0.5 0.5 0. ],[0.644 0.888 1.    8.   ],[ 0.685  1.     0.855 11.   ]
[0.5 0.5 0.5 0. ],[0.563 0.909 1.    8.   ],[ 0.577  1.     0.889 11.   ]
[0.5 0.5 0.5 0. ],[0.479 0.913 1.    8.   ],[ 0.475  1.     0.895 11.   ]
[0.5 0.5 0.5 0. ],[0.396 0.9   1.    8.   ],[ 0.371  1.     0.876 11.   ]
[0.5 0.5 0.5 0. ],[0.318 0.871 1.    8.   ],[ 0.255  1.     0.827 11.   ]
[0.5 0.5 0.5 0. ],[0.247 0.827 1.    8.   ],[ 0.113  1.     0.736 12.   ]
[0.5 0.5 0.5 0. ],[0.186 0.769 1.    8.   ],[0.    0.929 0.703 4.   ]
[0.5 0.5 0.5 0. ],[0.138 0.701 1.    8.   ],[0.    0.778 0.809 4.   ]
[0.5 0.5 0.5 0. ],[0.105 0.624 1.    8.   ],[0.    0.657 0.867 4.   ]
[0.5 0.5 0.5 0. ],[0.088 0.542 1.    8.   ],[0.    0.551 0.892 4.   ]
[0.5 0.5 0.5 0. ],[0.088 0.458 1.    8.   ],[0.    0.449 0.892 4.   ]
[0.5 0.5 0.5 0. ],[0.105 0.376 1.    8.   ],[1.388e-17 3.431e-01 8.666e-01 4.000e+00]
[0.5 0.5 0.5 0. ],[0.138 0.299 1.    8.   ],[0.    0.222 0.809 4.   ]
[0.5 0.5 0.5 0. ],[0.186 0.231 1.    8.   ],[0.    0.071 0.703 3.   ]
[0.5 0.5 0.5 0. ],[0.247 0.173 1.    7.   ],[0.113 0.    0.736 1.   ]
[0.5 0.5 0.5 0. ],[0.318 0.129 1.    7.   ],[0.255 0.    0.827 2.   ]
[0.5 0.5 0.5 0. ],[0.396 0.1   1.    7.   ],[0.371 0.    0.876 2.   ]
[0.5 0.5 0.5 0. ],[0.479 0.087 1.    7.   ],[0.475 0.    0.895 2.   ]
[0.5 0.5 0.5 0. ],[0.563 0.091 1.    7.   ],[5.766e-01 1.388e-17 8.886e-01 2.000e+00]
[0.5 0.5 0.5 0. ],[0.644 0.112 1.    7.   ],[ 6.852e-01 -1.388e-17  8.555e-01  2.000e+00]
[0.5 0.5 0.5 0. ],[0.719 0.149 1.    7.   ],[0.812 0.    0.788 2.   ]
[0.5 0.5 0.5 0. ],[0.785 0.2   1.    7.   ],[0.975 0.    0.666 2.   ]
[0.5 0.5 0.5 0. ],[0.839 0.264 1.    7.   ],[ 1.     0.152  0.764 10.   ]
[0.5 0.5 0.5 0. ],[0.88  0.337 1.    7.   ],[1.    0.285 0.842 9.   ]
[0.5 0.5 0.5 0. ],[0.905 0.417 1.    7.   ],[1.    0.397 0.883 9.   ]
[0.5 0.5 0.5 0. ],[1.   0.5  0.97 9.  ],[0.968 0.5   1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.588 0.977 9.   ],[0.976 0.592 1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.682 1.    9.   ],[1.    0.682 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.961 0.766 1.    7.   ],[1.    0.789 0.958 9.   ]
[0.5 0.5 0.5 0. ],[0.908 0.842 1.    7.   ],[1.    0.92  0.887 9.   ]
[0.5 0.5 0.5 0. ],[0.842 0.908 1.    8.   ],[ 0.92   1.     0.887 11.   ]
[0.5 0.5 0.5 0. ],[0.766 0.961 1.    8.   ],[ 0.789  1.     0.958 11.   ]
[0.5 0.5 0.5 0. ],[ 0.682  1.     1.    11.   ],[0.682 1.    1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.588  1.     0.977 11.   ],[0.592 0.976 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.5   1.    0.97 11.  ],[0.5   0.968 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.412  1.     0.977 11.   ],[0.408 0.976 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.318  1.     1.    11.   ],[0.318 1.    1.    8.   ]
[0.5 0.5 0.5 0. ],[0.234 0.961 1.    8.   ],[ 0.211  1.     0.958 11.   ]
[0.5 0.5 0.5 0. ],[0.158 0.908 1.    8.   ],[ 0.08   1.     0.887 12.   ]
[0.5 0.5 0.5 0. ],[0.092 0.842 1.    8.   ],[0.    0.92  0.887 4.   ]
[0.5 0.5 0.5 0. ],[0.039 0.766 1.    8.   ],[0.    0.789 0.958 4.   ]
[0.5 0.5 0.5 0. ],[0.    0.682 1.    4.   ],[3.355e-04 6.821e-01 1.000e+00 8.000e+00]
[0.5 0.5 0.5 0. ],[0.    0.588 0.977 4.   ],[0.024 0.592 1.    8.   ]
[0.5 0.5 0.5 0. ],[5.551e-17 5.000e-01 9.695e-01 4.000e+00],[0.032 0.5   1.    8.   ]
[0.5 0.5 0.5 0. ],[0.    0.412 0.977 4.   ],[0.024 0.408 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.    0.318 1.    4.   ],[3.355e-04 3.179e-01 1.000e+00 8.000e+00]
[0.5 0.5 0.5 0. ],[0.039 0.234 1.    8.   ],[0.    0.211 0.958 4.   ]
[0.5 0.5 0.5 0. ],[0.092 0.158 1.    8.   ],[0.    0.08  0.887 3.   ]
[0.5 0.5 0.5 0. ],[0.158 0.092 1.    7.   ],[0.08  0.    0.887 1.   ]
[0.5 0.5 0.5 0. ],[0.234 0.039 1.    7.   ],[0.211 0.    0.958 2.   ]
[0.5 0.5 0.5 0. ],[0.318 0.    1.    2.   ],[3.179e-01 3.355e-04 1.000e+00 7.000e+00]
[0.5 0.5 0.5 0. ],[0.412 0.    0.977 2.   ],[0.408 0.024 1.    7.   ]
[0.5 0.5 0.5 0. ],[5.000e-01 5.551e-17 9.695e-01 2.000e+00],[0.5   0.032 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.588 0.    0.977 2.   ],[0.592 0.024 1.    7.   ]
