[0.25 0.25 0.1  0.  ],[0.25 0.25 1.   8.  ],[0.25 0.25 0.   6.  ]
[0.25 0.25 0.1  0.  ],[0.379 0.25  1.    7.   ],[0.523 0.25  0.    6.   ]
[0.25 0.25 0.1  0.  ],[0.121 0.25  1.    8.   ],[0.    0.25  0.161 3.   ]
[0.25 0.25 0.1  0.  ],[0.661 0.25  1.    7.   ],[ 1.     0.25   0.258 10.   ]
[0.25 0.25 0.1  0.  ],[0.541 0.541 1.    8.   ],[0.864 0.864 0.    6.   ]
[0.25 0.25 0.1  0.  ],[0.25  0.661 1.    8.   ],[ 0.25   1.     0.258 12.   ]
[0.25 0.25 0.1  0.  ],[0.    0.5   0.874 4.   ],[0.041 0.541 1.    8.   ]
[0.25 0.25 0.1  0.  ],[0.    0.25  0.647 3.   ],[0.161 0.25  1.    8.   ]
[0.25 0.25 0.1  0.  ],[0.000e+00 5.551e-17 8.742e-01 3.000e+00],[nan nan nan nan]
[0.25 0.25 0.1  0.  ],[0.25  0.    0.647 1.   ],[0.25  0.161 1.    7.   ]
[0.25 0.25 0.1  0.  ],[0.5   0.    0.874 2.   ],[0.541 0.041 1.    7.   ]
[0.25 0.25 0.1  0.  ],[1.    0.25  0.966 9.   ],[0.97 0.25 1.   7.  ]
[0.25 0.25 0.1  0.  ],[0.953 0.588 1.    7.   ],[1.    0.611 0.939 9.   ]
[0.25 0.25 0.1  0.  ],[0.736 0.86  1.    8.   ],[ 0.848  1.     0.793 11.   ]
[0.25 0.25 0.1  0.  ],[ 0.421  1.     0.988 11.   ],[0.424 0.99  1.    8.   ]
[0.25 0.25 0.1  0.  ],[ 0.079  1.     0.988 11.   ],[0.076 0.99  1.    8.   ]
[0.25 0.25 0.1  0.  ],[0.    0.563 0.563 4.   ],[0.236 0.86  1.    8.   ]
[0.25 0.25 0.1  0.  ],[0.   0.37 0.42 3.  ],[0.453 0.588 1.    8.   ]
[0.25 0.25 0.1  0.  ],[0.    0.25  0.389 3.   ],[0.53 0.25 1.   7.  ]
[0.25 0.25 0.1  0.  ],[0.   0.13 0.42 3.  ],[0.269 0.    0.765 2.   ]
[0.25 0.25 0.1  0.  ],[5.063e-02 2.776e-17 4.690e-01 1.000e+00],[0.    0.063 0.563 3.   ]
[0.25 0.25 0.1  0.  ],[0.193 0.    0.396 1.   ],[0.076 0.51  1.    8.   ]
[0.25 0.25 0.1  0.  ],[0.307 0.    0.396 1.   ],[0.424 0.51  1.    8.   ]
[0.25 0.25 0.1  0.  ],[0.449 0.    0.469 1.   ],[0.736 0.36  1.    7.   ]
[0.25 0.25 0.1  0.  ],[7.691e-01 2.776e-17 7.650e-01 2.000e+00],[0.953 0.088 1.    7.   ]
[0.25 0.25 0.1  0.  ],[ 1.     0.25   0.582 10.   ],[0.35 0.25 1.   7.  ]
[0.25 0.25 0.1  0.  ],[1.    0.523 0.613 9.   ],[0.434 0.729 1.    8.   ]
[0.25 0.25 0.1  0.  ],[1.    0.879 0.729 9.   ],[ 0.856  1.     0.85  11.   ]
[0.25 0.25 0.1  0.  ],[ 0.683  1.     0.657 11.   ],[0.95  0.537 1.    7.   ]
[0.25 0.25 0.1  0.  ],[ 0.382  1.     0.589 12.   ],[0.493 0.371 1.    7.   ]
[0.25 0.25 0.1  0.  ],[ 0.118  1.     0.589 12.   ],[6.818e-03 3.708e-01 1.000e+00 8.000e+00]
[0.25 0.25 0.1  0.  ],[0.    0.683 0.421 4.   ],[ 0.183  1.     0.657 12.   ]
[0.25 0.25 0.1  0.  ],[0.   0.46 0.31 3.  ],[ 0.644  1.     0.85  11.   ]
[0.25 0.25 0.1  0.  ],[0.    0.341 0.271 3.   ],[1.    0.705 0.955 9.   ]
[0.25 0.25 0.1  0.  ],[0.    0.25  0.261 3.   ],[1.    0.25  0.903 9.   ]
[0.25 0.25 0.1  0.  ],[0.    0.159 0.271 3.   ],[0.437 0.    0.57  2.   ]
[0.25 0.25 0.1  0.  ],[0.   0.04 0.31 3.  ],[0.048 0.    0.35  1.   ]
[0.25 0.25 0.1  0.  ],[0.106 0.    0.286 1.   ],[0.    0.183 0.421 3.   ]
[0.25 0.25 0.1  0.  ],[0.206 0.    0.263 1.   ],[ 0.03   1.     0.916 12.   ]
[0.25 0.25 0.1  0.  ],[0.294 0.    0.263 1.   ],[ 0.47   1.     0.916 11.   ]
[0.25 0.25 0.1  0.  ],[0.394 0.    0.286 1.   ],[0.95  0.963 1.    8.   ]
[0.25 0.25 0.1  0.  ],[0.548 0.    0.35  1.   ],[1.    0.379 0.729 9.   ]
[0.25 0.25 0.1  0.  ],[9.369e-01 2.776e-17 5.698e-01 2.000e+00],[ 1.     0.023  0.613 10.   ]
[0.25 0.25 0.1  0.  ],[ 1.    0.25  0.32 10.  ],[0.    0.25  0.614 3.   ]
[0.25 0.25 0.1  0.  ],[ 1.     0.481  0.33  10.   ],[0.    0.79  0.638 4.   ]
[0.25 0.25 0.1  0.  ],[1.    0.761 0.367 9.   ],[ 0.65   1.     0.491 11.   ]
[0.25 0.25 0.1  0.  ],[ 0.848  1.     0.382 11.   ],[1.    0.81  0.453 9.   ]
[0.25 0.25 0.1  0.  ],[ 0.544  1.     0.337 12.   ],[0.937 0.    0.652 2.   ]
[0.25 0.25 0.1  0.  ],[ 0.306  1.     0.321 12.   ],[0.381 0.    0.615 1.   ]
[0.25 0.25 0.1  0.  ],[ 0.079  1.     0.326 12.   ],[0.    0.655 0.43  4.   ]
[0.25 0.25 0.1  0.  ],[0.    0.683 0.247 3.   ],[ 0.183  1.     0.354 12.   ]
[0.25 0.25 0.1  0.  ],[0.    0.482 0.2   3.   ],[ 0.558  1.     0.424 12.   ]
[0.25 0.25 0.1  0.  ],[0.    0.37  0.181 3.   ],[1.    0.852 0.507 9.   ]
[0.25 0.25 0.1  0.  ],[0.    0.288 0.174 3.   ],[ 1.     0.438  0.471 10.   ]
[0.25 0.25 0.1  0.  ],[0.    0.212 0.174 3.   ],[ 1.     0.062  0.471 10.   ]
[0.25 0.25 0.1  0.  ],[0.    0.13  0.181 3.   ],[0.269 0.    0.269 1.   ]
[0.25 0.25 0.1  0.  ],[0.    0.018 0.2   3.   ],[0.019 0.    0.208 1.   ]
[0.25 0.25 0.1  0.  ],[0.106 0.    0.185 1.   ],[0.    0.183 0.247 3.   ]
[0.25 0.25 0.1  0.  ],[1.929e-01 2.776e-17 1.753e-01 1.000e+00],[0.    0.845 0.43  4.   ]
[0.25 0.25 0.1  0.  ],[0.269 0.    0.174 1.   ],[ 0.344  1.     0.468 12.   ]
[0.25 0.25 0.1  0.  ],[0.348 0.    0.179 1.   ],[ 0.741  1.     0.494 11.   ]
[0.25 0.25 0.1  0.  ],[4.494e-01 2.776e-17 1.939e-01 1.000e+00],[1.    0.69  0.453 9.   ]
[0.25 0.25 0.1  0.  ],[6.167e-01 2.776e-17 2.303e-01 1.000e+00],[ 1.     0.261  0.367 10.   ]
[0.25 0.25 0.1  0.  ],[ 1.     0.019  0.33  10.   ],[0.94  0.    0.349 2.   ]
[0.25 0.25 0.1  0.  ],[ 1.    0.25  0.1  10.  ],[0.   0.25 0.1  3.  ]
[0.25 0.25 0.1  0.  ],[ 1.     0.481  0.1   10.   ],[0.   0.79 0.1  3.  ]
[0.25 0.25 0.1  0.  ],[ 1.     0.761  0.1   10.   ],[ 0.65  1.    0.1  12.  ]
[0.25 0.25 0.1  0.  ],[ 0.848  1.     0.1   12.   ],[ 1.    0.81  0.1  10.  ]
[0.25 0.25 0.1  0.  ],[ 0.544  1.     0.1   12.   ],[0.937 0.    0.1   2.   ]
[0.25 0.25 0.1  0.  ],[ 0.306  1.     0.1   12.   ],[0.381 0.    0.1   1.   ]
[0.25 0.25 0.1  0.  ],[ 0.079  1.     0.1   12.   ],[0.    0.655 0.1   3.   ]
[0.25 0.25 0.1  0.  ],[0.    0.683 0.1   3.   ],[ 0.183  1.     0.1   12.   ]
[0.25 0.25 0.1  0.  ],[2.776e-17 4.820e-01 1.000e-01 3.000e+00],[ 0.558  1.     0.1   12.   ]
