[0.5 0.5 0.5 0. ],[0.5 0.5 1.  7. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.572 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.522 0.568 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.442 0.542 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.442 0.458 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.522 0.432 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.647 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.627 0.573 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.573 0.627 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.5   0.647 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.427 0.627 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.373 0.573 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.353 0.5   1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.373 0.427 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.427 0.373 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.5   0.353 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.573 0.373 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.627 0.427 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.728 0.5   1.    7.   ],[ 1.     0.5    0.405 10.   ]
[0.5 0.5 0.5 0. ],[0.715 0.578 1.    7.   ],[1.    0.682 0.335 9.   ]
[0.5 0.5 0.5 0. ],[0.675 0.647 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.614 0.698 1.    8.   ],[ 0.789  1.     0.236 11.   ]
[0.5 0.5 0.5 0. ],[0.54  0.725 1.    8.   ],[ 0.588  1.     0.388 12.   ]
[0.5 0.5 0.5 0. ],[0.46  0.725 1.    8.   ],[ 0.412  1.     0.388 12.   ]
[0.5 0.5 0.5 0. ],[0.386 0.698 1.    8.   ],[ 0.211  1.     0.236 12.   ]
[0.5 0.5 0.5 0. ],[0.325 0.647 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.285 0.578 1.    8.   ],[0.    0.682 0.335 4.   ]
[0.5 0.5 0.5 0. ],[0.272 0.5   1.    8.   ],[0.    0.5   0.405 3.   ]
[0.5 0.5 0.5 0. ],[0.285 0.422 1.    8.   ],[0.    0.318 0.335 3.   ]
[0.5 0.5 0.5 0. ],[0.325 0.353 1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.386 0.302 1.    7.   ],[0.211 0.    0.236 1.   ]
[0.5 0.5 0.5 0. ],[0.46  0.275 1.    7.   ],[0.412 0.    0.388 1.   ]
[0.5 0.5 0.5 0. ],[0.54  0.275 1.    7.   ],[0.588 0.    0.388 1.   ]
[0.5 0.5 0.5 0. ],[0.614 0.302 1.    7.   ],[0.789 0.    0.236 2.   ]
[0.5 0.5 0.5 0. ],[0.675 0.353 1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.715 0.422 1.    7.   ],[ 1.     0.318  0.335 10.   ]
[0.5 0.5 0.5 0. ],[0.821 0.5   1.    7.   ],[1.    0.5   0.722 9.   ]
[0.5 0.5 0.5 0. ],[0.809 0.587 1.    7.   ],[1.    0.64  0.692 9.   ]
[0.5 0.5 0.5 0. ],[0.775 0.667 1.    7.   ],[1.    0.804 0.589 9.   ]
[0.5 0.5 0.5 0. ],[0.719 0.735 1.    8.   ],[ 0.967  1.     0.435 11.   ]
[0.5 0.5 0.5 0. ],[0.648 0.785 1.    8.   ],[ 0.759  1.     0.624 11.   ]
[0.5 0.5 0.5 0. ],[0.565 0.815 1.    8.   ],[ 0.604  1.     0.705 11.   ]
[0.5 0.5 0.5 0. ],[0.478 0.821 1.    8.   ],[ 0.466  1.     0.72  11.   ]
[0.5 0.5 0.5 0. ],[0.392 0.803 1.    8.   ],[ 0.322  1.     0.674 12.   ]
[0.5 0.5 0.5 0. ],[0.315 0.763 1.    8.   ],[ 0.147  1.     0.548 12.   ]
[0.5 0.5 0.5 0. ],[0.251 0.703 1.    8.   ],[0.    0.907 0.497 4.   ]
[0.5 0.5 0.5 0. ],[0.205 0.628 1.    8.   ],[0.    0.717 0.652 4.   ]
[0.5 0.5 0.5 0. ],[0.182 0.544 1.    8.   ],[0.    0.569 0.715 4.   ]
[0.5 0.5 0.5 0. ],[0.182 0.456 1.    8.   ],[0.    0.431 0.715 4.   ]
[0.5 0.5 0.5 0. ],[0.205 0.372 1.    8.   ],[0.    0.283 0.652 3.   ]
[0.5 0.5 0.5 0. ],[0.251 0.297 1.    8.   ],[0.    0.093 0.497 3.   ]
[0.5 0.5 0.5 0. ],[0.315 0.237 1.    7.   ],[0.147 0.    0.548 1.   ]
[0.5 0.5 0.5 0. ],[0.392 0.197 1.    7.   ],[0.322 0.    0.674 1.   ]
[0.5 0.5 0.5 0. ],[0.478 0.179 1.    7.   ],[0.466 0.    0.72  2.   ]
[0.5 0.5 0.5 0. ],[0.565 0.185 1.    7.   ],[0.604 0.    0.705 2.   ]
[0.5 0.5 0.5 0. ],[0.648 0.215 1.    7.   ],[0.759 0.    0.624 2.   ]
[0.5 0.5 0.5 0. ],[0.719 0.265 1.    7.   ],[0.967 0.    0.435 2.   ]
[0.5 0.5 0.5 0. ],[0.775 0.333 1.    7.   ],[ 1.     0.196  0.589 10.   ]
[0.5 0.5 0.5 0. ],[0.809 0.413 1.    7.   ],[1.    0.36  0.692 9.   ]
[0.5 0.5 0.5 0. ],[0.933 0.5   1.    7.   ],[1.    0.5   0.923 9.   ]
[0.5 0.5 0.5 0. ],[0.922 0.596 1.    7.   ],[1.    0.614 0.908 9.   ]
[0.5 0.5 0.5 0. ],[0.89  0.688 1.    7.   ],[1.    0.741 0.86  9.   ]
[0.5 0.5 0.5 0. ],[0.839 0.77  1.    7.   ],[1.    0.899 0.762 9.   ]
[0.5 0.5 0.5 0. ],[0.77  0.839 1.    8.   ],[ 0.899  1.     0.762 11.   ]
[0.5 0.5 0.5 0. ],[0.688 0.89  1.    8.   ],[ 0.741  1.     0.86  11.   ]
[0.5 0.5 0.5 0. ],[0.596 0.922 1.    8.   ],[ 0.614  1.     0.908 11.   ]
[0.5 0.5 0.5 0. ],[0.5   0.933 1.    8.   ],[ 0.5    1.     0.923 11.   ]
[0.5 0.5 0.5 0. ],[0.404 0.922 1.    8.   ],[ 0.386  1.     0.908 11.   ]
[0.5 0.5 0.5 0. ],[0.312 0.89  1.    8.   ],[ 0.259  1.     0.86  11.   ]
[0.5 0.5 0.5 0. ],[0.23  0.839 1.    8.   ],[ 0.101  1.     0.762 12.   ]
[0.5 0.5 0.5 0. ],[0.161 0.77  1.    8.   ],[0.    0.899 0.762 4.   ]
[0.5 0.5 0.5 0. ],[0.11  0.688 1.    8.   ],[0.    0.741 0.86  4.   ]
[0.5 0.5 0.5 0. ],[0.078 0.596 1.    8.   ],[0.    0.614 0.908 4.   ]
[0.5 0.5 0.5 0. ],[0.067 0.5   1.    8.   ],[0.    0.5   0.923 4.   ]
[0.5 0.5 0.5 0. ],[0.078 0.404 1.    8.   ],[0.    0.386 0.908 4.   ]
[0.5 0.5 0.5 0. ],[0.11  0.312 1.    8.   ],[0.    0.259 0.86  4.   ]
[0.5 0.5 0.5 0. ],[0.161 0.23  1.    8.   ],[0.    0.101 0.762 3.   ]
[0.5 0.5 0.5 0. ],[0.23  0.161 1.    7.   ],[0.101 0.    0.762 1.   ]
[0.5 0.5 0.5 0. ],[0.312 0.11  1.    7.   ],[0.259 0.    0.86  2.   ]
[0.5 0.5 0.5 0. ],[0.404 0.078 1.    7.   ],[0.386 0.    0.908 2.   ]
[0.5 0.5 0.5 0. ],[0.5   0.067 1.    7.   ],[0.5   0.    0.923 2.   ]
[0.5 0.5 0.5 0. ],[0.596 0.078 1.    7.   ],[0.614 0.    0.908 2.   ]
[0.5 0.5 0.5 0. ],[0.688 0.11  1.    7.   ],[0.741 0.    0.86  2.   ]
[0.5 0.5 0.5 0. ],[0.77  0.161 1.    7.   ],[0.899 0.    0.762 2.   ]
[0.5 0.5 0.5 0. ],[0.839 0.23  1.    7.   ],[ 1.     0.101  0.762 10.   ]
[0.5 0.5 0.5 0. ],[0.89  0.312 1.    7.   ],[1.    0.259 0.86  9.   ]
[0.5 0.5 0.5 0. ],[0.922 0.404 1.    7.   ],[1.    0.386 0.908 9.   ]
[0.5 0.5 0.5 0. ],[1.    0.5   0.933 9.   ],[0.923 0.5   1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.596 0.941 9.   ],[0.933 0.609 1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.7   0.967 9.   ],[0.964 0.714 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.985 0.812 1.    7.   ],[1.    0.821 0.985 9.   ]
[0.5 0.5 0.5 0. ],[0.918 0.898 1.    7.   ],[1.    0.977 0.901 9.   ]
[0.5 0.5 0.5 0. ],[0.835 0.97  1.    8.   ],[ 0.856  1.     0.968 11.   ]
[0.5 0.5 0.5 0. ],[ 0.728  1.     0.976 11.   ],[0.74  0.975 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.621  1.     0.946 11.   ],[0.636 0.939 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.524  1.     0.934 11.   ],[0.527 0.924 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.428  1.     0.938 11.   ],[0.418 0.929 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.327  1.     0.958 11.   ],[0.311 0.955 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.211 1.    1.    8.   ],[ 0.211  1.     1.    11.   ]
[0.5 0.5 0.5 0. ],[0.122 0.936 1.    8.   ],[ 0.067  1.     0.927 12.   ]
[0.5 0.5 0.5 0. ],[0.046 0.857 1.    8.   ],[0.    0.893 0.949 4.   ]
[0.5 0.5 0.5 0. ],[0.    0.758 0.987 4.   ],[0.013 0.764 1.    8.   ]
[0.5 0.5 0.5 0. ],[5.551e-17 6.468e-01 9.515e-01 4.000e+00],[0.054 0.663 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.    0.548 0.935 4.   ],[0.074 0.555 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.    0.452 0.935 4.   ],[0.074 0.445 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.    0.353 0.952 4.   ],[0.054 0.337 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.    0.242 0.987 4.   ],[0.013 0.236 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.046 0.143 1.    8.   ],[0.    0.107 0.949 4.   ]
[0.5 0.5 0.5 0. ],[0.122 0.064 1.    7.   ],[0.067 0.    0.927 1.   ]
[0.5 0.5 0.5 0. ],[2.115e-01 2.767e-04 1.000e+00 7.000e+00],[0.211 0.    1.    2.   ]
[0.5 0.5 0.5 0. ],[0.327 0.    0.958 2.   ],[0.311 0.045 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.428 0.    0.938 2.   ],[0.418 0.071 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.524 0.    0.934 2.   ],[0.527 0.076 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.621 0.    0.946 2.   ],[0.636 0.061 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.728 0.    0.976 2.   ],[0.74  0.025 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.835 0.03  1.    7.   ],[0.856 0.    0.968 2.   ]
[0.5 0.5 0.5 0. ],[0.918 0.102 1.    7.   ],[ 1.     0.023  0.901 10.   ]
[0.5 0.5 0.5 0. ],[0.985 0.188 1.    7.   ],[1.    0.179 0.985 9.   ]
[0.5 0.5 0.5 0. ],[1.    0.3   0.967 9.   ],[0.964 0.286 1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.404 0.941 9.   ],[0.933 0.391 1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.5   0.821 9.   ],[0.722 0.5   1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.586 0.826 9.   ],[0.733 0.631 1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.677 0.841 9.   ],[0.766 0.759 1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.779 0.868 9.   ],[0.821 0.879 1.    8.   ]
[0.5 0.5 0.5 0. ],[1.    0.904 0.913 9.   ],[0.895 0.989 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.94   1.     0.928 11.   ],[1.    0.932 0.986 9.   ]
[0.5 0.5 0.5 0. ],[ 0.808  1.     0.877 11.   ],[0.908 0.837 1.    7.   ]
[0.5 0.5 0.5 0. ],[ 0.701  1.     0.846 11.   ],[0.79  0.778 1.    7.   ]
[0.5 0.5 0.5 0. ],[ 0.608  1.     0.829 11.   ],[0.664 0.739 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.521  1.     0.822 11.   ],[0.533 0.723 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.436  1.     0.824 11.   ],[0.401 0.728 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.347  1.     0.836 11.   ],[0.272 0.756 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.248  1.     0.86  11.   ],[0.15  0.805 1.    8.   ]
