[0.5 0.5 0.5 0. ],[0.5 0.5 1.  7. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.588 0.5   1.    7.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.412 0.5   1.    8.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.789 0.5   1.    7.   ],[1.    0.5   0.634 9.   ]
[0.5 0.5 0.5 0. ],[0.704 0.704 1.    7.   ],[1.    1.    0.275 9.   ]
[0.5 0.5 0.5 0. ],[0.5   0.789 1.    8.   ],[ 0.5    1.     0.634 11.   ]
[0.5 0.5 0.5 0. ],[0.296 0.704 1.    8.   ],[0.    1.    0.275 4.   ]
[0.5 0.5 0.5 0. ],[0.211 0.5   1.    8.   ],[0.    0.5   0.634 4.   ]
[0.5 0.5 0.5 0. ],[0.296 0.296 1.    7.   ],[0.000e+00 1.665e-16 2.753e-01 3.000e+00]
[0.5 0.5 0.5 0. ],[0.5   0.211 1.    7.   ],[0.5   0.    0.634 2.   ]
[0.5 0.5 0.5 0. ],[0.704 0.296 1.    7.   ],[1.    0.    0.275 2.   ]
[0.5 0.5 0.5 0. ],[1.   0.5  0.92 9.  ],[0.904 0.5   1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.762 0.974 9.   ],[0.972 0.777 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.838 0.99  1.    8.   ],[ 0.845  1.     0.99  11.   ]
[0.5 0.5 0.5 0. ],[ 0.561  1.     0.923 11.   ],[0.572 0.908 1.    8.   ]
[0.5 0.5 0.5 0. ],[ 0.31   1.     0.949 11.   ],[0.289 0.943 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.054 0.895 1.    8.   ],[0.    0.943 0.939 4.   ]
[0.5 0.5 0.5 0. ],[0.    0.623 0.932 4.   ],[0.079 0.643 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.    0.377 0.932 4.   ],[0.079 0.357 1.    8.   ]
[0.5 0.5 0.5 0. ],[0.054 0.105 1.    8.   ],[0.    0.057 0.939 3.   ]
[0.5 0.5 0.5 0. ],[0.31  0.    0.949 2.   ],[0.289 0.057 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.561 0.    0.923 2.   ],[0.572 0.092 1.    7.   ]
[0.5 0.5 0.5 0. ],[0.838 0.01  1.    7.   ],[0.845 0.    0.99  2.   ]
[0.5 0.5 0.5 0. ],[1.    0.238 0.974 9.   ],[0.972 0.223 1.    7.   ]
[0.5 0.5 0.5 0. ],[1.    0.5   0.682 9.   ],[0.126 0.5   1.    8.   ]
[0.5 0.5 0.5 0. ],[1.    0.707 0.697 9.   ],[ 0.293  1.     0.976 11.   ]
[0.5 0.5 0.5 0. ],[1.    1.    0.757 9.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[ 0.707  1.     0.697 11.   ],[1.    0.293 0.976 9.   ]
[0.5 0.5 0.5 0. ],[ 0.5    1.     0.682 11.   ],[0.5   0.126 1.    7.   ]
[0.5 0.5 0.5 0. ],[ 0.293  1.     0.697 12.   ],[0.    0.293 0.976 4.   ]
[0.5 0.5 0.5 0. ],[0.    1.    0.757 4.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[0.    0.707 0.697 4.   ],[ 0.707  1.     0.976 11.   ]
[0.5 0.5 0.5 0. ],[0.    0.5   0.682 4.   ],[0.874 0.5   1.    7.   ]
[0.5 0.5 0.5 0. ],[0.    0.293 0.697 3.   ],[0.707 0.    0.976 2.   ]
[0.5 0.5 0.5 0. ],[5.551e-17 2.220e-16 7.574e-01 3.000e+00],[2.776e-16 0.000e+00 7.574e-01 1.000e+00]
[0.5 0.5 0.5 0. ],[0.293 0.    0.697 1.   ],[0.    0.707 0.976 4.   ]
[0.5 0.5 0.5 0. ],[0.5   0.    0.682 2.   ],[0.5   0.874 1.    8.   ]
[0.5 0.5 0.5 0. ],[7.071e-01 5.551e-17 6.970e-01 2.000e+00],[1.    0.707 0.976 9.   ]
[0.5 0.5 0.5 0. ],[1.000e+00 5.551e-17 7.574e-01 2.000e+00],[1.000e+00 2.776e-16 7.574e-01 1.000e+01]
[0.5 0.5 0.5 0. ],[ 1.     0.293  0.697 10.   ],[0.293 0.    0.976 2.   ]
[0.5 0.5 0.5 0. ],[1.  0.5 0.5 9. ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[1.    0.682 0.5   9.   ],[ 0.126  1.     0.5   12.   ]
[0.5 0.5 0.5 0. ],[1.   0.92 0.5  9.  ],[ 0.904  1.     0.5   11.   ]
[0.5 0.5 0.5 0. ],[ 0.789  1.     0.5   11.   ],[1.    0.634 0.5   9.   ]
[0.5 0.5 0.5 0. ],[ 0.588  1.     0.5   11.   ],[nan nan nan nan]
[0.5 0.5 0.5 0. ],[ 0.412  1.     0.5   12.   ],[0.236 0.    0.5   1.   ]
[0.5 0.5 0.5 0. ],[ 0.211  1.     0.5   12.   ],[0.    0.634 0.5   4.   ]
[0.5 0.5 0.5 0. ],[0.   0.92 0.5  4.  ],[ 0.096  1.     0.5   12.   ]
[0.5 0.5 0.5 0. ],[0.    0.682 0.5   4.   ],[ 0.874  1.     0.5   11.   ]
[0.5 0.5 0.5 0. ],[0.  0.5 0.5 3. ],[nan nan nan nan]
