0.000000,0.000000,1.000000,0.000000
0.104528,0.000000,0.994522,0.000000
0.032301,0.099412,0.994522,0.000000
-0.084565,0.061440,0.994522,0.000000
-0.084565,-0.061440,0.994522,0.000000
0.032301,-0.099412,0.994522,0.000000
0.207912,0.000000,0.978148,0.000000
0.180057,0.103956,0.978148,0.000000
0.103956,0.180057,0.978148,0.000000
0.000000,0.207912,0.978148,0.000000
-0.103956,0.180057,0.978148,0.000000
-0.180057,0.103956,0.978148,0.000000
-0.207912,0.000000,0.978148,0.000000
-0.180057,-0.103956,0.978148,0.000000
-0.103956,-0.180057,0.978148,0.000000
-0.000000,-0.207912,0.978148,0.000000
0.103956,-0.180057,0.978148,0.000000
0.180057,-0.103956,0.978148,0.000000
0.309017,0.000000,0.951057,0.000000
0.290381,0.105690,0.951057,0.000000
0.236721,0.198632,0.951057,0.000000
0.154508,0.267617,0.951057,0.000000
0.053660,0.304322,0.951057,0.000000
-0.053660,0.304322,0.951057,0.000000
-0.154508,0.267617,0.951057,0.000000
-0.236721,0.198632,0.951057,0.000000
-0.290381,0.105690,0.951057,0.000000
-0.309017,0.000000,0.951057,0.000000
-0.290381,-0.105690,0.951057,0.000000
-0.236721,-0.198632,0.951057,0.000000
-0.154508,-0.267617,0.951057,0.000000
-0.053660,-0.304322,0.951057,0.000000
0.053660,-0.304322,0.951057,0.000000
0.154508,-0.267617,0.951057,0.000000
0.236721,-0.198632,0.951057,0.000000
0.290381,-0.105690,0.951057,0.000000
0.406737,0.000000,0.913545,0.000000
0.392877,0.105271,0.913545,0.000000
0.352244,0.203368,0.913545,0.000000
0.287606,0.287606,0.913545,0.000000
0.203368,0.352244,0.913545,0.000000
0.105271,0.392877,0.913545,0.000000
0.000000,0.406737,0.913545,0.000000
-0.105271,0.392877,0.913545,0.000000
-0.203368,0.352244,0.913545,0.000000
-0.287606,0.287606,0.913545,0.000000
-0.352244,0.203368,0.913545,0.000000
-0.392877,0.105271,0.913545,0.000000
-0.406737,0.000000,0.913545,0.000000
-0.392877,-0.105271,0.913545,0.000000
-0.352244,-0.203368,0.913545,0.000000
-0.287606,-0.287606,0.913545,0.000000
-0.203368,-0.352244,0.913545,0.000000
-0.105271,-0.392877,0.913545,0.000000
-0.000000,-0.406737,0.913545,0.000000
0.105271,-0.392877,0.913545,0.000000
0.203368,-0.352244,0.913545,0.000000
0.287606,-0.287606,0.913545,0.000000
0.352244,-0.203368,0.913545,0.000000
0.392877,-0.105271,0.913545,0.000000
0.500000,0.000000,0.866025,0.000000
0.488310,0.107485,0.866025,0.000000
0.453788,0.209945,0.866025,0.000000
0.398047,0.302587,0.866025,0.000000
0.323693,0.381081,0.866025,0.000000
0.234204,0.441756,0.866025,0.000000
