0.000000,0.000000,1.000000,0.000000
0.062791,0.000000,0.998027,0.000000
0.019403,0.059717,0.998027,0.000000
-0.050799,0.036907,0.998027,0.000000
-0.050799,-0.036907,0.998027,0.000000
0.019403,-0.059717,0.998027,0.000000
0.125333,0.000000,0.992115,0.000000
0.108542,0.062667,0.992115,0.000000
0.062667,0.108542,0.992115,0.000000
0.000000,0.125333,0.992115,0.000000
-0.062667,0.108542,0.992115,0.000000
-0.108542,0.062667,0.992115,0.000000
-0.125333,0.000000,0.992115,0.000000
-0.108542,-0.062667,0.992115,0.000000
-0.062667,-0.108542,0.992115,0.000000
-0.000000,-0.125333,0.992115,0.000000
0.062667,-0.108542,0.992115,0.000000
0.108542,-0.062667,0.992115,0.000000
0.187381,0.000000,0.982287,0.000000
0.176081,0.064088,0.982287,0.000000
0.143542,0.120446,0.982287,0.000000
0.093691,0.162277,0.982287,0.000000
0.032538,0.184535,0.982287,0.000000
-0.032538,0.184535,0.982287,0.000000
-0.093691,0.162277,0.982287,0.000000
-0.143542,0.120446,0.982287,0.000000
-0.176081,0.064088,0.982287,0.000000
-0.187381,0.000000,0.982287,0.000000
-0.176081,-0.064088,0.982287,0.000000
-0.143542,-0.120446,0.982287,0.000000
-0.093691,-0.162277,0.982287,0.000000
-0.032538,-0.184535,0.982287,0.000000
0.032538,-0.184535,0.982287,0.000000
0.093691,-0.162277,0.982287,0.000000
0.143542,-0.120446,0.982287,0.000000
0.176081,-0.064088,0.982287,0.000000
0.248690,0.000000,0.968583,0.000000
0.240216,0.064366,0.968583,0.000000
0.215372,0.124345,0.968583,0.000000
0.175850,0.175850,0.968583,0.000000
0.124345,0.215372,0.968583,0.000000
0.064366,0.240216,0.968583,0.000000
0.000000,0.248690,0.968583,0.000000
-0.064366,0.240216,0.968583,0.000000
-0.124345,0.215372,0.968583,0.000000
-0.175850,0.175850,0.968583,0.000000
-0.215372,0.124345,0.968583,0.000000
-0.240216,0.064366,0.968583,0.000000
-0.248690,0.000000,0.968583,0.000000
-0.240216,-0.064366,0.968583,0.000000
-0.215372,-0.124345,0.968583,0.000000
-0.175850,-0.175850,0.968583,0.000000
-0.124345,-0.215372,0.968583,0.000000
-0.064366,-0.240216,0.968583,0.000000
-0.000000,-0.248690,0.968583,0.000000
0.064366,-0.240216,0.968583,0.000000
